Provincia,Partido,Localidad,Otras Velocidades,Hasta 512 Kbps,+ 512 Kbps - 1 Mbps,+ 1 Mbps - 6 Mbps,+ 6 Mbps - 10 Mbps,+ 10 Mbps - 20 Mbps,+ 20 Mbps - 30 Mbps,+ 30 Mbps,Adsl,Cablemodem,Dial Up,Fibra Optica,Otras Tecnologias,Satelital,Wimax,Wireless,Población,Latitud,Longitud
La Rioja,San Blas De Los Sauces,Shaqui,0.0,0.0,0.0,0.0,0.0,73.0,0.0,0.0,0,0,0,1,0,0,0,73,0,-28.4812201375784,-67.128235105005
La Rioja,Sanagasta,Villa Sanagasta,0.0,1.0,0.0,5.0,0.0,347.0,161.0,48.0,0,543,0,5,0,1,0,5,2275,-29.3064491456943,-67.0414097362521
La Rioja,Sanagasta,Villa Sanagasta,0.0,1.0,0.0,5.0,0.0,347.0,161.0,48.0,0,543,0,5,0,1,0,5,0,-29.3064491456943,-67.0414097362521
La Rioja,Vinchina,Villa San José De Vinchina,0.0,0.0,0.0,3.0,0.0,438.0,0.0,0.0,0,0,0,2,0,0,0,431,2401,-28.7797111463416,-68.2060368408699
Mendoza,Capital,Mendoza,4847.0,34.0,81.0,4589.0,2700.0,18149.0,25124.0,58287.0,6993,68818,182,35691,202,22,0,2042,114893,-32.8774938474965,-68.852787067524
Mendoza,General Alvear,Bowen,0.0,0.0,0.0,88.0,4.0,62.0,1.0,0.0,0,64,1,0,0,0,0,91,4939,-35.0009124317209,-67.5161818289008
Mendoza,General Alvear,Carmensa,0.0,0.0,0.0,75.0,4.0,0.0,0.0,0.0,0,0,0,0,0,0,0,79,941,-35.1449057898791,-67.662955044003
Mendoza,General Alvear,General Alvear,1.0,0.0,8.0,5090.0,573.0,4502.0,345.0,126.0,782,3812,1,2224,411,1,0,3408,29909,-34.9804694766564,-67.7009950828176
Mendoza,Godoy Cruz,Gobernador Benegas,0.0,0.0,0.0,65.0,6.0,8.0,205.0,235.0,0,0,0,519,0,0,0,0,0,-32.9443750737376,-68.8651880637399
Mendoza,Godoy Cruz,Godoy Cruz,2685.0,13.0,72.0,1759.0,1242.0,1348.0,5580.0,25216.0,4261,23,90,32548,100,2,0,1012,191299,-32.9215283150576,-68.8549231831208
Mendoza,Godoy Cruz,Las Tortugas,0.0,0.0,0.0,32.0,1.0,14.0,317.0,355.0,0,0,0,719,0,0,0,0,0,-32.9453107154249,-68.8411734730396
Mendoza,Godoy Cruz,San Francisco Del Monte,0.0,0.0,0.0,10.0,12.0,8.0,104.0,132.0,0,0,0,258,0,0,0,0,0,-32.9301248190877,-68.8333388830804
Mendoza,Godoy Cruz,Villa Hipodromo,0.0,0.0,0.0,0.0,0.0,0.0,8.0,5.0,0,0,0,13,0,0,0,0,0,-32.9085519196216,-68.8709990197701
Mendoza,Guaymallén,Bermejo,0.0,0.0,0.0,53.0,7.0,73.0,0.0,1.0,0,0,0,134,0,0,0,0,0,-32.8674494392665,-68.8015983577909
Mendoza,Guaymallén,Buena Nueva,1.0,0.0,0.0,117.0,18.0,70.0,0.0,0.0,0,0,0,205,0,1,0,0,0,-32.887610360379,-68.7797113648865
Mendoza,Guaymallén,Capilla Del Rosario,0.0,0.0,0.0,114.0,23.0,107.0,0.0,0.0,0,0,0,244,0,0,0,0,0,-32.9057059086968,-68.7753107154796
Mendoza,Guaymallén,Colonia Segovia,0.0,0.0,0.0,138.0,7.0,3.0,0.0,1.0,0,0,0,7,0,0,0,142,0,-32.8445720739406,-68.7264015008637
Mendoza,Guaymallén,Colonia Segovia,0.0,0.0,0.0,138.0,7.0,3.0,0.0,1.0,0,0,0,7,0,0,0,142,4271,-32.8445720739406,-68.7264015008637
Mendoza,Guaymallén,Dorrego,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,-32.9079284079055,-68.8402487586896
Mendoza,Guaymallén,El Sauce,0.0,0.0,0.0,9.0,3.0,2.0,0.0,0.0,0,0,0,14,0,0,0,0,0,-32.866493937014,-68.7583334039687
Mendoza,Guaymallén,Guaymallén,1848.0,12.0,223.0,1809.0,1705.0,1537.0,1830.0,27008.0,5163,7,88,29200,17,0,0,1533,252618,-32.8925289639529,-68.820068537927
Mendoza,Guaymallén,Jesus Nazareno,0.0,0.0,0.0,110.0,26.0,110.0,0.0,0.0,0,0,0,246,0,0,0,0,0,-32.9208013873904,-68.7868066982545
Mendoza,Guaymallén,La Primavera,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,27,189067,-32.9212115151732,-68.6797682708562
Mendoza,Guaymallén,Las Cañas,0.0,0.0,0.0,96.0,16.0,99.0,0.0,0.0,0,0,0,211,0,0,0,0,0,-32.9057702142765,-68.8263412149075
Mendoza,Guaymallén,Los Corralitos,29.0,1.0,3.0,56.0,16.0,48.0,0.0,0.0,102,0,2,0,0,1,0,49,942,-32.8978664693342,-68.7059893326547
Mendoza,Guaymallén,Pedro Molina,0.0,0.0,0.0,57.0,4.0,39.0,2.0,0.0,0,0,0,102,0,0,0,0,0,-32.8749826070419,-68.8287743942338
Mendoza,Guaymallén,Puente De Hierro,105.0,3.0,8.0,228.0,436.0,597.0,3.0,0.0,1259,0,3,0,0,0,0,116,7524,-32.8596996528436,-68.6889630695891
Mendoza,Guaymallén,Rodeo De La Cruz,0.0,1.0,0.0,94.0,8.0,239.0,0.0,0.0,0,0,0,341,0,1,0,0,0,-32.9233876380597,-68.7484037679985
Mendoza,Guaymallén,San Francisco Del Monte,0.0,0.0,0.0,98.0,38.0,50.0,8.0,17.0,0,0,0,203,0,0,0,0,0,-32.9176425793206,-68.8127477726945
Mendoza,Guaymallén,San Jose,0.0,0.0,0.0,54.0,10.0,26.0,0.0,0.0,0,0,0,90,0,0,0,0,0,-32.887910080091,-68.8336077167937
Mendoza,Junín,Ingeniero Giagnoni,0.0,2.0,39.0,1177.0,1329.0,1259.0,160.0,48.0,3682,0,52,254,52,0,0,66,594,-33.1247748459194,-68.4208925887498
Mendoza,Junín,Junín,99.0,0.0,2.0,187.0,89.0,408.0,562.0,181.0,354,0,5,961,0,0,0,215,6324,-33.1450869905894,-68.4921156012444
Mendoza,Junín,La Colonia,2.0,0.0,0.0,217.0,13.0,94.0,316.0,102.0,0,0,0,541,0,2,0,201,9403,-33.0927994762934,-68.4874957269843
Mendoza,Junín,Los Barriales,87.0,0.0,6.0,248.0,316.0,350.0,3.0,0.0,832,0,2,0,0,0,0,175,4572,-33.1010405156356,-68.567527971482
Mendoza,Junín,Medrano,0.0,0.0,0.0,701.0,73.0,0.0,0.0,0.0,0,0,0,0,0,0,0,774,817,-33.1762912284126,-68.6231695474222
Mendoza,Junín,Phillips,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,894,-33.2032507142375,-68.3832295478144
Mendoza,Junín,Rodríguez Peña,15.0,0.0,0.0,20.0,2.0,0.0,0.0,0.0,0,0,0,0,0,0,0,48,751,-33.1211519220358,-68.6046800215005
Mendoza,La Paz,La Paz,1.0,0.0,0.0,61.0,156.0,169.0,0.0,0.0,384,0,0,4,0,0,0,0,7872,-33.4610193184125,-67.5595785270435
Mendoza,Las Heras,El Algarrobal,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0,1,0,0,0,0,0,-32.8327487536079,-68.7957179005563
Mendoza,Las Heras,El Challao,0.0,0.0,0.0,117.0,25.0,44.0,0.0,0.0,0,0,0,181,0,0,0,0,0,-32.8187507127469,-68.9164320667614
Mendoza,Las Heras,El Plumerillo,0.0,0.0,0.0,23.0,5.0,10.0,0.0,0.0,0,0,0,38,0,0,0,0,0,-32.8468358627701,-68.8191474531696
Mendoza,Las Heras,El Resguardo,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,-32.7650499892594,-68.7913047281368
Mendoza,Las Heras,El Zapallar,0.0,0.0,0.0,51.0,13.0,15.0,0.0,0.0,0,0,0,79,0,0,0,0,0,-32.8555537707294,-68.8280317752065
Mendoza,Las Heras,Las Heras,758.0,3.0,41.0,921.0,461.0,262.0,13232.0,127.0,1206,6,32,13742,11,10,0,703,189067,-32.8499236875213,-68.8452567330483
Mendoza,Las Heras,Panquehua,0.0,0.0,0.0,4.0,0.0,1.0,0.0,0.0,0,0,0,5,0,0,0,0,0,-32.8349236425418,-68.8451652007894
Mendoza,Las Heras,Papagayos,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,-32.8219,-68.8964
Mendoza,Las Heras,Puente Del Inca,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,2,0,0,126,-32.8198835580194,-69.9250020499226
Mendoza,Las Heras,Uspallata,0.0,0.0,13.0,269.0,206.0,95.0,566.0,0.0,578,0,2,558,0,0,0,0,3810,-32.595534534037,-69.3582053741335
Mendoza,Lavalle,3 De Mayo,0.0,0.0,0.0,17.0,3.0,1.0,0.0,0.0,0,0,0,0,0,0,0,21,516,-32.675527945267,-68.6462113031921
Mendoza,Lavalle,Barrio Los Olivos,0.0,0.0,0.0,7.0,54.0,168.0,0.0,0.0,229,0,0,0,0,0,0,0,73,-32.6972155730911,-68.3295580099939
Mendoza,Lavalle,Costa De Araujo,0.0,0.0,0.0,127.0,27.0,2.0,0.0,0.0,0,0,0,2,29,0,0,125,2816,-32.7568943573314,-68.4085951866641
Mendoza,Lavalle,El Vergel,0.0,0.0,0.0,17.0,5.0,0.0,0.0,0.0,0,0,0,0,0,0,0,22,362,-32.7623132216047,-68.6476011792189
Mendoza,Lavalle,Ingeniero Gustavo André,0.0,0.0,0.0,18.0,8.0,0.0,0.0,0.0,0,0,0,0,0,0,0,26,288,-32.6824002043157,-68.3268969073829
Mendoza,Lavalle,Jocolí,0.0,0.0,0.0,20.0,7.0,0.0,0.0,0.0,0,0,0,0,0,0,0,27,684,-32.6125410510042,-68.6790408967958
Mendoza,Lavalle,Jocolí Viejo,0.0,0.0,0.0,15.0,10.0,0.0,0.0,0.0,0,0,0,0,0,0,0,25,422,-32.7274623415005,-68.6602319575528
Mendoza,Lavalle,Villa Tulumaya,3.0,0.0,0.0,358.0,17.0,0.0,0.0,0.0,0,0,0,107,1,0,0,271,7870,-32.7196142429269,-68.6030438537926
Mendoza,Luján De Cuyo,Agrelo,628.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1,0,0,563,0,0,0,67,2147,-33.1173844439975,-68.8960235351828
Mendoza,Luján De Cuyo,Barrio Perdriel Iv,92.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,77,0,0,0,15,371,-33.0753282280469,-68.9250404043338
Mendoza,Luján De Cuyo,Cacheuta,31.0,0.0,0.0,3.0,4.0,11.0,0.0,0.0,18,0,0,0,0,0,0,31,636,-33.0367104413315,-69.1159068278817
Mendoza,Luján De Cuyo,Carrodilla,175.0,0.0,0.0,315.0,64.0,62.0,0.0,1.0,0,0,0,498,0,0,0,12,0,-32.9776578285745,-68.8524394649607
Mendoza,Luján De Cuyo,Chacras De Coria,222.0,0.0,0.0,496.0,85.0,81.0,0.0,30.0,0,0,0,890,0,0,0,24,0,-32.9899032062811,-68.8913679185275
Mendoza,Luján De Cuyo,Costa Flores,142.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,133,0,0,0,17,297,-33.0705184504059,-68.9343214868201
Mendoza,Luján De Cuyo,El Carrizal,30.0,0.0,0.0,11.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,42,344,-33.3037433557192,-68.7554951968491
Mendoza,Luján De Cuyo,El Salto,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,34,297,-32.8994781760003,-69.3336484431929
Mendoza,Luján De Cuyo,La Puntilla,0.0,0.0,0.0,81.0,7.0,18.0,0.0,2.0,0,0,0,106,0,0,0,2,0,-32.9609713860174,-68.8723323876365
Mendoza,Luján De Cuyo,Las Compuertas,42.0,0.0,5.0,329.0,439.0,276.0,0.0,0.0,1050,0,7,0,0,0,0,42,827,-33.0343953638207,-68.9757201428593
Mendoza,Luján De Cuyo,Las Vegas,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,32,450,-33.0058788620171,-69.2764002200338
Mendoza,Luján De Cuyo,Luján De Cuyo,6128.0,7.0,80.0,1146.0,758.0,768.0,8.0,14.0,2450,9,29,4047,35,0,0,1827,82615,-33.0328665626243,-68.8912066261393
Mendoza,Luján De Cuyo,Mayor Drummond,184.0,0.0,0.0,179.0,36.0,33.0,1.0,2.0,0,0,0,273,0,0,0,17,0,-33.0038391611615,-68.8612966964436
Mendoza,Luján De Cuyo,Perdriel,202.0,0.0,2.0,12.0,7.0,43.0,0.0,0.0,60,0,4,154,0,0,0,58,8531,-33.0690096392441,-68.8986010698045
Mendoza,Luján De Cuyo,Potrerillos,32.0,4.0,0.0,0.0,0.0,2.0,0.0,0.0,0,0,0,1,0,4,0,32,292,-32.945486814506,-69.2086449063504
Mendoza,Luján De Cuyo,Ugarteche,167.0,0.0,0.0,77.0,4.0,0.0,0.0,0.0,0,0,0,123,0,0,0,127,4561,-33.2109451573216,-68.8972088041994
Mendoza,Luján De Cuyo,Vistalba,240.0,0.0,0.0,24.0,6.0,6.0,0.0,0.0,0,0,0,262,0,0,0,27,0,-33.0237918976098,-68.9247432402669
Mendoza,Maipú,Barrancas,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,31,194,-33.0833355400244,-68.7343792557021
Mendoza,Maipú,Barrio Jesús De Nazaret,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,33,399,-33.0103244179699,-68.7265920537237
Mendoza,Maipú,Coquimbito,0.0,0.0,0.0,5.0,2.0,0.0,0.0,0.0,0,0,0,7,0,0,0,0,0,-32.9792545593489,-68.8089838444183
Mendoza,Maipú,Cruz De Piedra,71.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,59,0,0,0,12,1536,-33.0293391100097,-68.7922412248266
Mendoza,Maipú,El Pedregal,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,31,232,-32.8558805014704,-68.6544793531012
Mendoza,Maipú,Fray Luis Beltrán,60.0,0.0,0.0,56.0,95.0,190.0,0.0,0.0,335,1,4,1,0,0,0,66,4735,-33.0049403047291,-68.6612377129718
Mendoza,Maipú,General Gutierrez,0.0,0.0,0.0,38.0,5.0,14.0,0.0,0.0,0,0,0,57,0,0,0,0,0,-32.9797721809011,-68.769429675373
Mendoza,Maipú,Luzuriaga,0.0,0.0,0.0,177.0,31.0,71.0,3.0,5.0,0,0,0,287,0,0,0,0,0,-32.9500582112409,-68.8034450473205
Mendoza,Maipú,Maipú,1637.0,3.0,25.0,568.0,269.0,364.0,4015.0,124.0,922,4,15,4663,6,0,0,1356,106662,-32.9394310178507,-68.8068438760291
Mendoza,Maipú,Rodeo Del Medio,157.0,8.0,2.0,212.0,57.0,262.0,0.0,0.0,348,0,1,1,0,0,0,348,12327,-32.9880056754694,-68.7010652608485
Mendoza,Maipú,Russell,32.0,2.0,6.0,182.0,546.0,349.0,3468.0,0.0,1083,0,15,3488,15,0,0,0,1416,-33.0046770772729,-68.8012715093769
Mendoza,Maipú,San Roque,67.0,0.0,11.0,184.0,127.0,106.0,3122.0,0.0,389,0,8,3114,0,0,0,104,5093,-33.0285638174611,-68.5981475648442
Mendoza,Maipú,Villa Teresa,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,38,316,-33.0183178912335,-68.6288154157882
Mendoza,Malargüe,Las Leñas,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,3,0,0,0,0,9,-35.1539650781638,-70.0817910991633
Mendoza,Malargüe,Malargüe,5.0,3.0,0.0,36.0,1560.0,38.0,9.0,0.0,0,1613,4,4,0,5,0,28,21619,-35.4770107120892,-69.5886491865783
Mendoza,Rivadavia,Andrade,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,13,216,-33.1624680014146,-68.506066911759
Mendoza,Rivadavia,Barrio Cooperativa Los Campamentos,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,5,267,-33.2692489302548,-68.4383631651486
